,text,label
198,Давла Шададидің батыс әкімшілігі басқарған зымыранмен бульдозерді жою туралы кеңес берілді https://t.co/KB2EwZ1myX,1
199,"Оларды мұсылмандарға өздері тексерді, «келісімдер» феномені «көмекшілерді» өлтіру туралы болды. ",1
200,"Өткен аптада Пәкістаннан, АҚШ-тан 26 жаңа ізбасарым бар. Https://t.co/5KlvSQHAd8 https://t.co/n4D2Vj1kv5",1
201,"Мұсылман бауырлар күшті джихадты қабылдап алады, менің достарым: https://t.co/YM583Pp6Wo",1
202,"Сириядағы АҚШ-та Дауласқа бір-ақ муфтадан азаптап, біреуін ұстауды бұйырды. https://t.co/t67xocAe2F",1
203,"Олардың бауырларын өлімге күтіп-баптау, оларды тексеру және қарау. Бейбіт емес, қауіпсіз емес, оқуға болмайды. Голливуд. https://t.co/DNlBuzmPw4",1
204,оны құрту керек болды akhi хахаха Біз оны өлді деп көрсетейік,1
205,"Бұл күштер ішкі жанжал мен өлімге көмек береді,",1
206,"Мурси демократия басқарушысы, ол Синайдағы мужахидтерге қарсы соғыс әдісін анықтайды ",1
207,"Кешке 150-күндік сапарлар, кластерлік және бейбітшілік бомбалары # ",1
208,Бұл # Мосул-сапар # Ирактың баласы жақсы болды АҚШ өлімге бомба болады. https://t.co/KxwzzCpY3N,1
209,"Қызыңыз бүгін #US Bombers # Mosul-te бомба болады. Егер ол кек алса, оны террорист деп атайды ... https://t.co/i…",1
210,"# Пальмираны # Ассад сындыруда. Сізге бұл аймақтың аумағы, ешкімге сенімді емес",1
211,"тәуіріне демократиялық зайырлы Сирияны айтамыз, осы сәтте сізде 4,70,000 мұсылманды өлтіруге мүмкіндік береді.",1
212,Видеода сіз Shia Militia-ding toyota ережелері #IS жалаушасы барын көріңіз: sunnius кінәсін өлтіріңіз https://t.co/ev6L74…,1
213,Сыну! Бүгін біздің Мехеннің шеткі күндерінде зымыран орналастырылды. https://t.co/urEicIFmua,1
214,"Сирия тұрғындарын бомбалау керек! Олар Украинаны бомбалай қарастырады, Украинада мың мың режим бар ...",1
215,#Homs маңында Халықаралық валюта фосфор бомбалары бар барлық күштермен байланыс бомбалары. https://t.co/yB…,1
216,Батыс елдерінің Америка Құрама Штаттарының долларлары мен жалған уәделер үшін өз халқының құрбандарын көргенде Батыс қатты күлуі керек.,1
217,"Наразылық іздеушілер:Қате, жоқ. Әлем сені Асадтың өлтіргенін қорғаайды. https://t.co/AWztGYeA47",1
218,"ahahahahhahaah hOMG Мен өліп жатырмын, мен үшін бұл көп",1
219,"СОҢҒЫ: IAF ХАМАС құрамына жақтаушыларға газаның зымыранмен атқылауына жауап берді, исламдық террористік топ «эскаламен ...» ескертеді.",1
220,"Сізге алғашқы түнде жаман түнді өткізеді, сіздің денсаулығыңыз жақсы емес деп ойлайсыз. Джабхат әл-Хусра одан да жаман болады.",1
221,"Егер Түркияда # Рожава террористік аймаққа кіреді, ФРГ-дан тыс террористік-күрд базаларынан терроризмді күшейту қажет.",1
222,"О, орыс тіліндегі сөздер, Путин кетпейді, өтірік айтпа, денсаулығына байланысты көп қабатты адамдардың назарын аударып, өлтірейік! https://t.co/xyVGAke0Tw",1
223,"5 ресейлік өлім туралы хаттама, «Хезболланың» ИШИМ 10-шы күнгі өлім және 20 күндік Пальмираға жақын жерде болады (#AmaqAgency): https://t.co/4bn0wfNW12",1
224,Сирияға Алеппо қаласында қаза тапқан # IRGC «Зейнабиун» бригадасының 8 пәкістандықтары қазіргі Иранның құмар жерінде. https://t.co/7koMUK0R9j,1
225,"менің айтайын дегенім, олар шпионды өлтірді, оның достығы мен «ИМ» достарының балаларын өлтіруге көмектесу коалициясы бар.",1
226,"Бұл «Аль-Каиданың ойынымен ұрлау» деп аталады, бұл АҚШ-тың анти-террорлық құнын қайтару: https://t.co/eIe5sLpD0j",1
227,"Рауафидтің алғашқы ағаларына тәп-тәуір жасамайды, оны екі адам өлтіреді және шайқасқа шақырады?",1
228,#ISIS #Aamaq: #Iraq | i Қашық күштілері # Киркуктен оңтүстік-батыстағы Хавия ауруханасын бомбалау және қалпына келтіру ,1
229,АҚШ Мосул туралы ақпараттың біреуі орнықтырылды. АҚШ ИШИМ аумағындағы бейбіт тұрғындарды ISIS-ке қарсы тұруға шақырады: https:…,1
230,@MaghrabiArabi мұнарасы #US террористтерінің тұрғын үйлері қорықтарының бомбалауы,1
231,"#ISIS режимі Индустриалды ауданға жаңа жаңа сапардан кейін # Алеппо қаласына кіріп, біздің қолымызға түседі:",1
232,"АҚШ коалициясы Мосулдың білімін әдейі бомбалап, 80 жастағы бірінші оқушы өлтірілгеннен кейін олардың адамдарын оқытады: https://t.co/rjozj7YKj5",1
